x,y,huevos_predichos,categoria
228310.69057034393,2318478.1608498963,39.43839916215423,ALTO
228560.69057034393,2318478.1608498963,35.92894666553313,ALTO
228810.69057034393,2318478.1608498963,29.93381985400356,MEDIO
229060.69057034393,2318478.1608498963,29.881754204275435,MEDIO
229310.69057034393,2318478.1608498963,27.922852754788035,MEDIO
229560.69057034393,2318478.1608498963,27.355866457465012,MEDIO
229810.69057034393,2318478.1608498963,24.41589609591414,BAJO
230060.69057034393,2318478.1608498963,23.1582495298089,BAJO
230310.69057034393,2318478.1608498963,22.549139472312817,BAJO
230560.69057034393,2318478.1608498963,18.954045079072934,MUY BAJO
230810.69057034393,2318478.1608498963,19.24414683169769,MUY BAJO
231060.69057034393,2318478.1608498963,15.877629085494961,MUY BAJO
231310.69057034393,2318478.1608498963,15.925946994558476,MUY BAJO
231560.69057034393,2318478.1608498963,20.038138534650706,MUY BAJO
231810.69057034393,2318478.1608498963,17.19824198252307,MUY BAJO
232060.69057034393,2318478.1608498963,15.482571922333204,MUY BAJO
232310.69057034393,2318478.1608498963,14.380603881371748,MUY BAJO
232560.69057034393,2318478.1608498963,20.496756410546528,MUY BAJO
217560.69057034393,2318728.1608498963,42.81609066578361,MUY ALTO
218560.69057034393,2318728.1608498963,40.20740191936957,ALTO
218810.69057034393,2318728.1608498963,41.151942126357,ALTO
219060.69057034393,2318728.1608498963,42.85189482225057,MUY ALTO
219310.69057034393,2318728.1608498963,46.16899622348565,MUY ALTO
219560.69057034393,2318728.1608498963,41.41651636629901,ALTO
219810.69057034393,2318728.1608498963,40.395542518371414,ALTO
220060.69057034393,2318728.1608498963,39.382013491490696,ALTO
220310.69057034393,2318728.1608498963,39.627535787150755,ALTO
220560.69057034393,2318728.1608498963,40.24718962055089,ALTO
220810.69057034393,2318728.1608498963,42.34376353484109,MUY ALTO
221060.69057034393,2318728.1608498963,56.398970406142865,MUY ALTO
221310.69057034393,2318728.1608498963,41.94404982839213,ALTO
221560.69057034393,2318728.1608498963,36.388149955680824,ALTO
221810.69057034393,2318728.1608498963,33.07550057184267,MEDIO
222060.69057034393,2318728.1608498963,32.190005643036244,MEDIO
222310.69057034393,2318728.1608498963,31.4381678936415,MEDIO
222560.69057034393,2318728.1608498963,30.317225737885316,MEDIO
222810.69057034393,2318728.1608498963,28.354113810395294,MEDIO
223060.69057034393,2318728.1608498963,27.251219738940158,MEDIO
223310.69057034393,2318728.1608498963,26.475956934257596,BAJO
223560.69057034393,2318728.1608498963,30.613827580290565,MEDIO
223810.69057034393,2318728.1608498963,33.03281092955165,MEDIO
224060.69057034393,2318728.1608498963,35.9581729728056,ALTO
224310.69057034393,2318728.1608498963,31.84430163417864,MEDIO
224560.69057034393,2318728.1608498963,33.15166083518668,MEDIO
224810.69057034393,2318728.1608498963,23.92002037838548,BAJO
225060.69057034393,2318728.1608498963,21.547805865045966,BAJO
225310.69057034393,2318728.1608498963,32.73369712299435,MEDIO
225560.69057034393,2318728.1608498963,32.8154823031324,MEDIO
225810.69057034393,2318728.1608498963,31.277115559132948,MEDIO
226060.69057034393,2318728.1608498963,29.672408916763718,MEDIO
226310.69057034393,2318728.1608498963,29.890858407338946,MEDIO
226560.69057034393,2318728.1608498963,30.48081421949343,MEDIO
226810.69057034393,2318728.1608498963,25.208194467476634,BAJO
227060.69057034393,2318728.1608498963,35.467759400632474,ALTO
227310.69057034393,2318728.1608498963,36.96928621129513,ALTO
227560.69057034393,2318728.1608498963,37.25435255751877,ALTO
227810.69057034393,2318728.1608498963,32.90604136754113,MEDIO
228060.69057034393,2318728.1608498963,39.156208205168085,ALTO
228310.69057034393,2318728.1608498963,38.374729269278795,ALTO
228560.69057034393,2318728.1608498963,46.93485677658645,MUY ALTO
228810.69057034393,2318728.1608498963,22.866719540379737,BAJO
229060.69057034393,2318728.1608498963,29.723637828119273,MEDIO
229310.69057034393,2318728.1608498963,25.823073852943864,BAJO
229560.69057034393,2318728.1608498963,24.493255967794298,BAJO
229810.69057034393,2318728.1608498963,30.614683440230102,MEDIO
230060.69057034393,2318728.1608498963,17.739476631787593,MUY BAJO
230310.69057034393,2318728.1608498963,24.486049575937447,BAJO
230560.69057034393,2318728.1608498963,21.782954320871468,BAJO
230810.69057034393,2318728.1608498963,17.5656895681165,MUY BAJO
231060.69057034393,2318728.1608498963,16.269322351378765,MUY BAJO
231310.69057034393,2318728.1608498963,19.15128991128446,MUY BAJO
231560.69057034393,2318728.1608498963,24.071175473418513,BAJO
231810.69057034393,2318728.1608498963,14.147731811039797,MUY BAJO
232060.69057034393,2318728.1608498963,15.7806851227356,MUY BAJO
232310.69057034393,2318728.1608498963,15.304914444287057,MUY BAJO
232560.69057034393,2318728.1608498963,18.475260568773002,MUY BAJO
232810.69057034393,2318728.1608498963,19.51611842116969,MUY BAJO
218560.69057034393,2318978.1608498963,39.564575321990155,ALTO
218810.69057034393,2318978.1608498963,40.67886398792814,ALTO
219060.69057034393,2318978.1608498963,43.03560429698686,MUY ALTO
219310.69057034393,2318978.1608498963,50.60882049792386,MUY ALTO
219560.69057034393,2318978.1608498963,41.004188241607565,ALTO
219810.69057034393,2318978.1608498963,44.54925740951703,MUY ALTO
220060.69057034393,2318978.1608498963,41.177032632779124,ALTO
220310.69057034393,2318978.1608498963,41.82986796319585,ALTO
220560.69057034393,2318978.1608498963,44.665986079069484,MUY ALTO
220810.69057034393,2318978.1608498963,42.895001957691996,MUY ALTO
221060.69057034393,2318978.1608498963,45.58324837934112,MUY ALTO
221310.69057034393,2318978.1608498963,41.88887542329756,ALTO
221560.69057034393,2318978.1608498963,34.818941924937285,ALTO
221810.69057034393,2318978.1608498963,21.334885598706652,BAJO
222060.69057034393,2318978.1608498963,31.15135308738134,MEDIO
222310.69057034393,2318978.1608498963,30.84907058171398,MEDIO
222560.69057034393,2318978.1608498963,29.76754917649446,MEDIO
222810.69057034393,2318978.1608498963,27.3846201866866,MEDIO
223060.69057034393,2318978.1608498963,18.65746025659118,MUY BAJO
223310.69057034393,2318978.1608498963,28.032917334746934,MEDIO
223560.69057034393,2318978.1608498963,30.63599327526618,MEDIO
223810.69057034393,2318978.1608498963,34.29882051954105,MEDIO
224060.69057034393,2318978.1608498963,54.19210671137052,MUY ALTO
224310.69057034393,2318978.1608498963,32.734433342231206,MEDIO
224560.69057034393,2318978.1608498963,29.75549842977596,MEDIO
224810.69057034393,2318978.1608498963,26.71026114772463,BAJO
225060.69057034393,2318978.1608498963,27.760066941382437,MEDIO
225310.69057034393,2318978.1608498963,29.863610220395554,MEDIO
225560.69057034393,2318978.1608498963,30.402229687050188,MEDIO
225810.69057034393,2318978.1608498963,29.87683608201092,MEDIO
226060.69057034393,2318978.1608498963,25.555797625611397,BAJO
226310.69057034393,2318978.1608498963,28.872750277604037,MEDIO
226560.69057034393,2318978.1608498963,26.43576785481504,BAJO
226810.69057034393,2318978.1608498963,30.670411002835994,MEDIO
227060.69057034393,2318978.1608498963,32.25629157695848,MEDIO
227310.69057034393,2318978.1608498963,32.865802077122986,MEDIO
227560.69057034393,2318978.1608498963,29.140907850731335,MEDIO
227810.69057034393,2318978.1608498963,25.65120027364238,BAJO
228060.69057034393,2318978.1608498963,30.61967841224497,MEDIO
228310.69057034393,2318978.1608498963,50.10741267055045,MUY ALTO
228560.69057034393,2318978.1608498963,36.77907428390041,ALTO
228810.69057034393,2318978.1608498963,36.17210702086957,ALTO
229060.69057034393,2318978.1608498963,31.60631234114076,MEDIO
229310.69057034393,2318978.1608498963,45.03506634409034,MUY ALTO
229560.69057034393,2318978.1608498963,21.247906212172115,BAJO
229810.69057034393,2318978.1608498963,21.252493865337215,BAJO
230060.69057034393,2318978.1608498963,29.05969583787182,MEDIO
230310.69057034393,2318978.1608498963,28.729411602499752,MEDIO
230560.69057034393,2318978.1608498963,23.90192856974823,BAJO
230810.69057034393,2318978.1608498963,16.318195135227345,MUY BAJO
231060.69057034393,2318978.1608498963,16.906049769514734,MUY BAJO
231310.69057034393,2318978.1608498963,16.057289326466705,MUY BAJO
231560.69057034393,2318978.1608498963,32.15581611144235,MEDIO
231810.69057034393,2318978.1608498963,39.49523000860021,ALTO
232060.69057034393,2318978.1608498963,16.645155643740466,MUY BAJO
232310.69057034393,2318978.1608498963,17.09538488574964,MUY BAJO
232560.69057034393,2318978.1608498963,16.628369338064314,MUY BAJO
232810.69057034393,2318978.1608498963,12.697861718711586,MUY BAJO
218560.69057034393,2319228.1608498963,38.430644503860336,ALTO
218810.69057034393,2319228.1608498963,39.42444372428943,ALTO
219060.69057034393,2319228.1608498963,41.372328004824496,ALTO
219310.69057034393,2319228.1608498963,44.30918871146138,MUY ALTO
219560.69057034393,2319228.1608498963,40.881110106332514,ALTO
219810.69057034393,2319228.1608498963,53.89239713901019,MUY ALTO
220060.69057034393,2319228.1608498963,47.34807493899244,MUY ALTO
220310.69057034393,2319228.1608498963,47.368583369379564,MUY ALTO
220560.69057034393,2319228.1608498963,41.78323999450169,ALTO
220810.69057034393,2319228.1608498963,39.158353382452134,ALTO
221060.69057034393,2319228.1608498963,41.486231017618465,ALTO
221310.69057034393,2319228.1608498963,47.34918344569859,MUY ALTO
221560.69057034393,2319228.1608498963,37.87331008968102,ALTO
221810.69057034393,2319228.1608498963,33.16753239254956,MEDIO
222060.69057034393,2319228.1608498963,31.97824958664642,MEDIO
222310.69057034393,2319228.1608498963,30.582641065649746,MEDIO
222560.69057034393,2319228.1608498963,29.625674837051665,MEDIO
222810.69057034393,2319228.1608498963,28.263747096632144,MEDIO
223060.69057034393,2319228.1608498963,18.46365668374327,MUY BAJO
223310.69057034393,2319228.1608498963,30.528065377214396,MEDIO
223560.69057034393,2319228.1608498963,30.2943817580952,MEDIO
223810.69057034393,2319228.1608498963,33.94773450525507,MEDIO
224060.69057034393,2319228.1608498963,52.04946941020633,MUY ALTO
224310.69057034393,2319228.1608498963,32.022002368752595,MEDIO
224560.69057034393,2319228.1608498963,26.41593685822611,BAJO
224810.69057034393,2319228.1608498963,13.440579658637734,MUY BAJO
225060.69057034393,2319228.1608498963,27.714741863472877,MEDIO
225310.69057034393,2319228.1608498963,28.42215947811035,MEDIO
225560.69057034393,2319228.1608498963,28.59695247019795,MEDIO
225810.69057034393,2319228.1608498963,30.30862875968788,MEDIO
226060.69057034393,2319228.1608498963,29.90754397094575,MEDIO
226310.69057034393,2319228.1608498963,28.36689871750405,MEDIO
226560.69057034393,2319228.1608498963,30.05490205627158,MEDIO
226810.69057034393,2319228.1608498963,31.198021585570718,MEDIO
227060.69057034393,2319228.1608498963,8.878894221948524,MUY BAJO
227310.69057034393,2319228.1608498963,46.15145408807669,MUY ALTO
227560.69057034393,2319228.1608498963,17.221959085303077,MUY BAJO
227810.69057034393,2319228.1608498963,21.790696548001854,BAJO
228060.69057034393,2319228.1608498963,22.611333829383163,BAJO
228310.69057034393,2319228.1608498963,30.07247947459741,MEDIO
228560.69057034393,2319228.1608498963,31.248742391804623,MEDIO
228810.69057034393,2319228.1608498963,35.9308065114112,ALTO
229060.69057034393,2319228.1608498963,32.076200105325356,MEDIO
229310.69057034393,2319228.1608498963,29.969447660837837,MEDIO
229560.69057034393,2319228.1608498963,25.42292000118398,BAJO
229810.69057034393,2319228.1608498963,28.922250207475887,MEDIO
230060.69057034393,2319228.1608498963,38.90737742056986,ALTO
230310.69057034393,2319228.1608498963,48.34306617070183,MUY ALTO
230560.69057034393,2319228.1608498963,30.60769746482196,MEDIO
230810.69057034393,2319228.1608498963,21.793395573489313,BAJO
231060.69057034393,2319228.1608498963,20.179763103482635,MUY BAJO
231310.69057034393,2319228.1608498963,9.309469427354019,MUY BAJO
231560.69057034393,2319228.1608498963,22.726266971866856,BAJO
231810.69057034393,2319228.1608498963,20.847297411739614,MUY BAJO
232060.69057034393,2319228.1608498963,11.261671473391246,MUY BAJO
232310.69057034393,2319228.1608498963,19.014511493346603,MUY BAJO
232560.69057034393,2319228.1608498963,18.13326491015797,MUY BAJO
232810.69057034393,2319228.1608498963,18.567953341227113,MUY BAJO
218560.69057034393,2319478.1608498963,36.73067907934403,ALTO
218810.69057034393,2319478.1608498963,37.80356425005692,ALTO
219060.69057034393,2319478.1608498963,39.12930058208158,ALTO
220060.69057034393,2319478.1608498963,45.40080306556131,MUY ALTO
220310.69057034393,2319478.1608498963,45.75747307706576,MUY ALTO
220560.69057034393,2319478.1608498963,33.18239833910841,MEDIO
220810.69057034393,2319478.1608498963,35.337676315547874,ALTO
221060.69057034393,2319478.1608498963,35.39207067420059,ALTO
221310.69057034393,2319478.1608498963,39.03768259244913,ALTO
221560.69057034393,2319478.1608498963,39.626049665389246,ALTO
221810.69057034393,2319478.1608498963,33.75405737397087,MEDIO
222060.69057034393,2319478.1608498963,34.36446846075135,MEDIO
222310.69057034393,2319478.1608498963,26.522818930033313,BAJO
222560.69057034393,2319478.1608498963,30.328077378188446,MEDIO
222810.69057034393,2319478.1608498963,27.92241493156742,MEDIO
223060.69057034393,2319478.1608498963,16.870416141400206,MUY BAJO
223310.69057034393,2319478.1608498963,28.739659534416763,MEDIO
223560.69057034393,2319478.1608498963,28.2480756141793,MEDIO
223810.69057034393,2319478.1608498963,30.660204141930425,MEDIO
224060.69057034393,2319478.1608498963,27.460587381372946,MEDIO
224310.69057034393,2319478.1608498963,30.4242225411996,MEDIO
224560.69057034393,2319478.1608498963,31.77031212363991,MEDIO
224810.69057034393,2319478.1608498963,27.94704941678111,MEDIO
225060.69057034393,2319478.1608498963,27.762350410046533,MEDIO
225310.69057034393,2319478.1608498963,25.18227406479186,BAJO
225560.69057034393,2319478.1608498963,21.38551233301986,BAJO
225810.69057034393,2319478.1608498963,30.489205095958987,MEDIO
226060.69057034393,2319478.1608498963,29.56028535283399,MEDIO
226310.69057034393,2319478.1608498963,26.26270709097388,BAJO
226560.69057034393,2319478.1608498963,28.147106450050067,MEDIO
226810.69057034393,2319478.1608498963,29.91620164705585,MEDIO
227060.69057034393,2319478.1608498963,33.11866183706972,MEDIO
227310.69057034393,2319478.1608498963,42.25179063868261,MUY ALTO
227560.69057034393,2319478.1608498963,21.385241905670313,BAJO
227810.69057034393,2319478.1608498963,16.92705929301066,MUY BAJO
228060.69057034393,2319478.1608498963,22.394263537002544,BAJO
228310.69057034393,2319478.1608498963,27.499754409234377,MEDIO
228560.69057034393,2319478.1608498963,28.14120106591349,MEDIO
228810.69057034393,2319478.1608498963,31.374322301296758,MEDIO
229060.69057034393,2319478.1608498963,30.001836699620203,MEDIO
229310.69057034393,2319478.1608498963,30.871188347807845,MEDIO
229560.69057034393,2319478.1608498963,34.45566358276208,MEDIO
229810.69057034393,2319478.1608498963,39.1881050377143,ALTO
230060.69057034393,2319478.1608498963,42.48180742447177,MUY ALTO
230310.69057034393,2319478.1608498963,41.73749262192803,ALTO
230560.69057034393,2319478.1608498963,31.564942009009354,MEDIO
230810.69057034393,2319478.1608498963,22.202804011429873,BAJO
231060.69057034393,2319478.1608498963,18.064820916568856,MUY BAJO
231310.69057034393,2319478.1608498963,17.309755746445642,MUY BAJO
231560.69057034393,2319478.1608498963,19.4564118701423,MUY BAJO
231810.69057034393,2319478.1608498963,21.471746307398366,BAJO
232060.69057034393,2319478.1608498963,21.099595792401054,MUY BAJO
232310.69057034393,2319478.1608498963,22.32082133593584,BAJO
232560.69057034393,2319478.1608498963,24.016043356173657,BAJO
232810.69057034393,2319478.1608498963,14.399728212791931,MUY BAJO
218560.69057034393,2319728.1608498963,35.13295754050527,ALTO
218810.69057034393,2319728.1608498963,35.625353411074684,ALTO
219060.69057034393,2319728.1608498963,36.58518779668613,ALTO
219310.69057034393,2319728.1608498963,37.297395989028544,ALTO
221060.69057034393,2319728.1608498963,27.5524781686277,MEDIO
221310.69057034393,2319728.1608498963,28.471287331054015,MEDIO
221560.69057034393,2319728.1608498963,30.471666986303507,MEDIO
221810.69057034393,2319728.1608498963,36.073165327932415,ALTO
222060.69057034393,2319728.1608498963,47.83666214941828,MUY ALTO
222310.69057034393,2319728.1608498963,39.06927415242366,ALTO
222560.69057034393,2319728.1608498963,31.139244869802155,MEDIO
222810.69057034393,2319728.1608498963,32.6495731607304,MEDIO
223060.69057034393,2319728.1608498963,39.94422749590782,ALTO
223310.69057034393,2319728.1608498963,33.236394603891775,MEDIO
223560.69057034393,2319728.1608498963,16.443487912888987,MUY BAJO
223810.69057034393,2319728.1608498963,29.116672739982068,MEDIO
224060.69057034393,2319728.1608498963,31.010116008424,MEDIO
224310.69057034393,2319728.1608498963,52.96422392887259,MUY ALTO
224560.69057034393,2319728.1608498963,58.68257214693065,MUY ALTO
224810.69057034393,2319728.1608498963,24.327726988664605,BAJO
225060.69057034393,2319728.1608498963,27.5418021913486,MEDIO
225310.69057034393,2319728.1608498963,25.275969800924678,BAJO
225560.69057034393,2319728.1608498963,30.376275777104603,MEDIO
225810.69057034393,2319728.1608498963,47.39810420596497,MUY ALTO
226060.69057034393,2319728.1608498963,33.24936746342596,MEDIO
226310.69057034393,2319728.1608498963,28.36671948204378,MEDIO
226560.69057034393,2319728.1608498963,28.684135802602892,MEDIO
226810.69057034393,2319728.1608498963,29.794089381097194,MEDIO
227060.69057034393,2319728.1608498963,26.761703845997992,BAJO
227310.69057034393,2319728.1608498963,32.1729040724649,MEDIO
227560.69057034393,2319728.1608498963,15.940490390295496,MUY BAJO
227810.69057034393,2319728.1608498963,22.830994648032746,BAJO
228060.69057034393,2319728.1608498963,25.32027655329954,BAJO
228310.69057034393,2319728.1608498963,28.916004994267812,MEDIO
228560.69057034393,2319728.1608498963,31.617656326779805,MEDIO
228810.69057034393,2319728.1608498963,31.873087323605585,MEDIO
229060.69057034393,2319728.1608498963,26.842363636854962,BAJO
229310.69057034393,2319728.1608498963,32.37954626122654,MEDIO
229560.69057034393,2319728.1608498963,37.68169402824552,ALTO
229810.69057034393,2319728.1608498963,46.84865318484646,MUY ALTO
230060.69057034393,2319728.1608498963,44.19280948942594,MUY ALTO
230310.69057034393,2319728.1608498963,39.088630456440995,ALTO
230560.69057034393,2319728.1608498963,35.01936654261323,ALTO
230810.69057034393,2319728.1608498963,6.710644370020426,MUY BAJO
231060.69057034393,2319728.1608498963,22.46611039187705,BAJO
231310.69057034393,2319728.1608498963,23.87031939648285,BAJO
231560.69057034393,2319728.1608498963,22.809854782147077,BAJO
231810.69057034393,2319728.1608498963,14.739948339509922,MUY BAJO
232060.69057034393,2319728.1608498963,29.75206450130191,MEDIO
232310.69057034393,2319728.1608498963,33.983374801447454,MEDIO
232560.69057034393,2319728.1608498963,36.719557531191434,ALTO
232810.69057034393,2319728.1608498963,38.7072891454291,ALTO
233060.69057034393,2319728.1608498963,42.138870677503874,MUY ALTO
219060.69057034393,2319978.1608498963,33.795287898125665,MEDIO
219310.69057034393,2319978.1608498963,33.97610053257979,MEDIO
221060.69057034393,2319978.1608498963,5.582043087282822,MUY BAJO
221310.69057034393,2319978.1608498963,17.52318803184377,MUY BAJO
221560.69057034393,2319978.1608498963,23.12034387558907,BAJO
221810.69057034393,2319978.1608498963,18.33616839127475,MUY BAJO
222060.69057034393,2319978.1608498963,26.616082845185566,BAJO
222310.69057034393,2319978.1608498963,24.668409408270666,BAJO
222560.69057034393,2319978.1608498963,35.46266266476371,ALTO
222810.69057034393,2319978.1608498963,27.37421584730847,MEDIO
223060.69057034393,2319978.1608498963,36.136704410660705,ALTO
223310.69057034393,2319978.1608498963,30.372274265234864,MEDIO
223560.69057034393,2319978.1608498963,26.944132237520698,BAJO
223810.69057034393,2319978.1608498963,29.447002054549955,MEDIO
224060.69057034393,2319978.1608498963,30.826821272594717,MEDIO
224310.69057034393,2319978.1608498963,40.57648253672603,ALTO
224560.69057034393,2319978.1608498963,25.459922234397364,BAJO
224810.69057034393,2319978.1608498963,27.44285117520061,MEDIO
225060.69057034393,2319978.1608498963,29.785083101394445,MEDIO
225310.69057034393,2319978.1608498963,32.56581757484805,MEDIO
225560.69057034393,2319978.1608498963,36.07989542325765,ALTO
225810.69057034393,2319978.1608498963,37.39360864165724,ALTO
226060.69057034393,2319978.1608498963,29.924788422868552,MEDIO
226310.69057034393,2319978.1608498963,19.59429827286048,MUY BAJO
226560.69057034393,2319978.1608498963,26.64842944230067,BAJO
226810.69057034393,2319978.1608498963,21.984813329493793,BAJO
227060.69057034393,2319978.1608498963,30.800824728848003,MEDIO
227310.69057034393,2319978.1608498963,30.71527115825384,MEDIO
227560.69057034393,2319978.1608498963,26.958386425221327,BAJO
227810.69057034393,2319978.1608498963,25.07782776034316,BAJO
228060.69057034393,2319978.1608498963,27.137528070246304,MEDIO
228310.69057034393,2319978.1608498963,29.830979989644852,MEDIO
228560.69057034393,2319978.1608498963,31.776605447899424,MEDIO
228810.69057034393,2319978.1608498963,32.89208635059286,MEDIO
229060.69057034393,2319978.1608498963,36.13594649962472,ALTO
229310.69057034393,2319978.1608498963,41.97487952463429,ALTO
229560.69057034393,2319978.1608498963,48.67783818193198,MUY ALTO
229810.69057034393,2319978.1608498963,40.64214976580096,ALTO
230060.69057034393,2319978.1608498963,44.935593190204465,MUY ALTO
230310.69057034393,2319978.1608498963,45.26598718835344,MUY ALTO
230560.69057034393,2319978.1608498963,43.15433163819815,MUY ALTO
230810.69057034393,2319978.1608498963,40.074529483381546,ALTO
231060.69057034393,2319978.1608498963,41.49477444775978,ALTO
231310.69057034393,2319978.1608498963,43.216779030389944,MUY ALTO
231560.69057034393,2319978.1608498963,36.03527977026333,ALTO
231810.69057034393,2319978.1608498963,34.24474177226399,MEDIO
232060.69057034393,2319978.1608498963,37.59664236835493,ALTO
232310.69057034393,2319978.1608498963,55.55688406641908,MUY ALTO
232560.69057034393,2319978.1608498963,79.19670767674752,MUY ALTO
232810.69057034393,2319978.1608498963,41.90108315556394,ALTO
233060.69057034393,2319978.1608498963,41.10626860728757,ALTO
219310.69057034393,2320228.1608498963,30.902514676517587,MEDIO
221060.69057034393,2320228.1608498963,17.374941176244217,MUY BAJO
221310.69057034393,2320228.1608498963,14.733706927831278,MUY BAJO
221560.69057034393,2320228.1608498963,7.6792562004667095,MUY BAJO
221810.69057034393,2320228.1608498963,16.132625496453727,MUY BAJO
222060.69057034393,2320228.1608498963,21.389251540296385,BAJO
222310.69057034393,2320228.1608498963,25.38233657676025,BAJO
222560.69057034393,2320228.1608498963,30.078188669338758,MEDIO
222810.69057034393,2320228.1608498963,36.15021547928616,ALTO
223060.69057034393,2320228.1608498963,31.550309942350037,MEDIO
223310.69057034393,2320228.1608498963,27.85206561504607,MEDIO
223560.69057034393,2320228.1608498963,19.028185205110063,MUY BAJO
223810.69057034393,2320228.1608498963,31.990531641072074,MEDIO
224060.69057034393,2320228.1608498963,31.19847343472437,MEDIO
224310.69057034393,2320228.1608498963,30.868862272664675,MEDIO
224560.69057034393,2320228.1608498963,29.468447822424622,MEDIO
224810.69057034393,2320228.1608498963,28.93899842071258,MEDIO
225060.69057034393,2320228.1608498963,30.4940119703818,MEDIO
225310.69057034393,2320228.1608498963,36.036007703793686,ALTO
225560.69057034393,2320228.1608498963,35.309204726385936,ALTO
225810.69057034393,2320228.1608498963,28.75866047881738,MEDIO
226060.69057034393,2320228.1608498963,26.487494019120543,BAJO
226310.69057034393,2320228.1608498963,23.78340325480023,BAJO
226560.69057034393,2320228.1608498963,25.730110442890517,BAJO
226810.69057034393,2320228.1608498963,25.869935300740856,BAJO
227060.69057034393,2320228.1608498963,27.01111750615146,MEDIO
227310.69057034393,2320228.1608498963,28.489374678969888,MEDIO
227560.69057034393,2320228.1608498963,26.74080862424106,BAJO
227810.69057034393,2320228.1608498963,8.004231923396347,MUY BAJO
228060.69057034393,2320228.1608498963,24.099682146683303,BAJO
228310.69057034393,2320228.1608498963,30.142751866132645,MEDIO
228560.69057034393,2320228.1608498963,32.86620737428326,MEDIO
228810.69057034393,2320228.1608498963,35.073888843555316,ALTO
229060.69057034393,2320228.1608498963,37.14332994549214,ALTO
229310.69057034393,2320228.1608498963,39.70331569200806,ALTO
229560.69057034393,2320228.1608498963,41.1451554036662,ALTO
229810.69057034393,2320228.1608498963,63.94918146345736,MUY ALTO
230060.69057034393,2320228.1608498963,44.27117125594401,MUY ALTO
230310.69057034393,2320228.1608498963,43.54417860907754,MUY ALTO
230560.69057034393,2320228.1608498963,49.61520005023711,MUY ALTO
230810.69057034393,2320228.1608498963,45.84797895950219,MUY ALTO
231060.69057034393,2320228.1608498963,40.785711543688365,ALTO
231310.69057034393,2320228.1608498963,40.851281809684416,ALTO
231560.69057034393,2320228.1608498963,40.004383205943725,ALTO
231810.69057034393,2320228.1608498963,59.6613144549651,MUY ALTO
232060.69057034393,2320228.1608498963,41.26711055578783,ALTO
232310.69057034393,2320228.1608498963,39.06716757230381,ALTO
232560.69057034393,2320228.1608498963,64.78191880519708,MUY ALTO
232810.69057034393,2320228.1608498963,43.638129148117216,MUY ALTO
233060.69057034393,2320228.1608498963,43.11684543793827,MUY ALTO
220060.69057034393,2320478.1608498963,23.811526510643244,BAJO
220310.69057034393,2320478.1608498963,21.07276954049679,MUY BAJO
221310.69057034393,2320478.1608498963,14.238844112918395,MUY BAJO
221560.69057034393,2320478.1608498963,13.943486727106942,MUY BAJO
221810.69057034393,2320478.1608498963,12.000538330921737,MUY BAJO
222060.69057034393,2320478.1608498963,15.225479622816305,MUY BAJO
222310.69057034393,2320478.1608498963,20.472734638208827,MUY BAJO
222560.69057034393,2320478.1608498963,12.902290026771215,MUY BAJO
222810.69057034393,2320478.1608498963,25.037574780601854,BAJO
223060.69057034393,2320478.1608498963,24.6321770084809,BAJO
223310.69057034393,2320478.1608498963,26.654948082630906,BAJO
223560.69057034393,2320478.1608498963,23.774357507567263,BAJO
223810.69057034393,2320478.1608498963,33.071625720165976,MEDIO
224060.69057034393,2320478.1608498963,29.678727197870927,MEDIO
224310.69057034393,2320478.1608498963,29.634485067391953,MEDIO
224560.69057034393,2320478.1608498963,26.79055306357539,BAJO
224810.69057034393,2320478.1608498963,28.148413345076154,MEDIO
225060.69057034393,2320478.1608498963,29.72518029169926,MEDIO
225310.69057034393,2320478.1608498963,38.99900104888613,ALTO
225560.69057034393,2320478.1608498963,29.25312124900705,MEDIO
225810.69057034393,2320478.1608498963,25.03000342959328,BAJO
226060.69057034393,2320478.1608498963,23.123538159269877,BAJO
226310.69057034393,2320478.1608498963,20.843041216862257,MUY BAJO
226560.69057034393,2320478.1608498963,24.624081096972272,BAJO
226810.69057034393,2320478.1608498963,24.34786217997814,BAJO
227060.69057034393,2320478.1608498963,27.99895935845108,MEDIO
227310.69057034393,2320478.1608498963,27.762895302905044,MEDIO
227560.69057034393,2320478.1608498963,27.736478712576467,MEDIO
227810.69057034393,2320478.1608498963,24.595842566837554,BAJO
228060.69057034393,2320478.1608498963,26.43143460677802,BAJO
228310.69057034393,2320478.1608498963,31.238168035708803,MEDIO
228560.69057034393,2320478.1608498963,36.056612126558655,ALTO
228810.69057034393,2320478.1608498963,48.585642208468734,MUY ALTO
229060.69057034393,2320478.1608498963,37.07724623111787,ALTO
229310.69057034393,2320478.1608498963,38.188409862498915,ALTO
229560.69057034393,2320478.1608498963,42.29623541235122,MUY ALTO
229810.69057034393,2320478.1608498963,48.49981907122036,MUY ALTO
230060.69057034393,2320478.1608498963,57.85970212520997,MUY ALTO
230310.69057034393,2320478.1608498963,42.94102266240879,MUY ALTO
230560.69057034393,2320478.1608498963,47.17722089251894,MUY ALTO
230810.69057034393,2320478.1608498963,38.41592436152731,ALTO
231060.69057034393,2320478.1608498963,36.44870758491702,ALTO
231310.69057034393,2320478.1608498963,38.655041741386356,ALTO
231560.69057034393,2320478.1608498963,38.66166480617054,ALTO
231810.69057034393,2320478.1608498963,34.65709242762352,MEDIO
232060.69057034393,2320478.1608498963,37.39922684646771,ALTO
